SampleDate,Nitrogen,Phosphorus
2008-05-19,847.8181818181819,152.95454545454547
2008-05-26,727.0,136.0
2008-06-02,900.0555555555555,68.47058823529412
2008-06-09,1327.0588235294117,190.58823529411765
2008-06-16,647.7407407407408,91.70370370370371
2008-06-23,1075.8947368421052,163.88888888888889
2008-06-30,1551.0,69.0
2008-07-07,,
2008-07-14,1006.2244897959183,171.9591836734694
2008-07-21,1619.8461538461538,198.30769230769232
2008-07-28,1503.75,240.75
2008-08-04,1548.6470588235295,186.41176470588235
2008-08-11,677.9898571428572,52.0
2008-08-18,1590.0,158.0
2008-08-25,1352.9714285714285,155.15151515151516
2008-09-01,1422.6880733944954,257.5963302752294
2008-09-08,1264.9185555555555,289.3333333333333
2008-09-15,2012.7777777777778,251.88888888888889
2008-09-22,1565.8235294117646,182.7941176470588
2008-09-29,1723.1081081081081,197.7027027027027
2008-10-06,2000.0,
2008-10-13,974.0168888888888,156.33333333333334
2008-10-20,1441.6666666666667,162.38888888888889
2008-10-27,1072.8333333333333,125.07142857142857
2008-11-03,1122.3,109.8
2008-11-10,1717.2941666666666,116.0
2008-11-17,1321.1739130434783,131.65217391304347
2008-11-24,850.0,78.54545454545455
2008-12-01,802.0,52.0
2008-12-08,813.2,37.6
2008-12-15,1240.0,128.0
2008-12-22,641.2463768115942,65.72463768115942
2008-12-29,1207.75,92.0
2009-01-05,1266.6,91.6
2009-01-12,873.3333333333334,51.333333333333336
2009-01-19,1072.295081967213,99.81967213114754
2009-01-26,1305.9,88.4
2009-02-02,1444.5714285714287,118.35714285714286
2009-02-09,1633.4521641791046,128.71641791044777
2009-02-16,693.0769230769231,51.61538461538461
2009-02-23,1304.2222222222222,96.33333333333333
2009-03-02,1043.5833333333333,77.33333333333333
2009-03-09,1147.8859629629628,97.22222222222223
2009-03-16,871.5087719298245,59.6140350877193
2009-03-23,840.7647058823529,61.75
2009-03-30,963.75,94.71428571428571
2009-04-06,,
2009-04-13,1313.0,96.5
2009-04-20,1860.0,130.0
2009-04-27,968.6666666666666,106.57575757575758
2009-05-04,825.8620689655172,108.0919540229885
2009-05-11,1245.6666666666667,100.91666666666667
2009-05-18,1391.578947368421,101.89473684210526
2009-05-25,1577.0,56.5
2009-06-01,850.7080745341615,127.3975155279503
2009-06-08,1564.0,181.66666666666666
2009-06-15,1817.5,206.0
2009-06-22,1425.0,184.5
2009-06-29,1237.0,209.23809523809524
2009-07-06,934.7619047619048,163.4
2009-07-13,1268.241294117647,190.11764705882354
2009-07-20,1270.0,134.0
2009-07-27,1413.763888888889,169.77777777777777
2009-08-03,1072.9444444444443,166.83333333333334
2009-08-10,1308.545222222222,141.66666666666666
2009-08-17,1572.2857142857142,130.42857142857142
2009-08-24,1493.0,114.5
2009-08-31,1273.608888888889,132.21777777777777
2009-09-07,918.072,
2009-09-14,1476.3125,137.3125
2009-09-21,1208.1,128.23076923076923
2009-09-28,988.9375,106.15625
2009-10-05,1099.5,119.8
2009-10-12,1105.1655,130.0
2009-10-19,1369.0,140.33333333333334
2009-10-26,1381.5795454545455,112.72727272727273
2009-11-02,655.4634146341464,73.78048780487805
2009-11-09,657.2864,77.0
2009-11-16,1490.0,120.0
2009-11-23,1186.867924528302,93.04716981132076
2009-11-30,586.0,80.0909090909091
2009-12-07,,
2009-12-14,1192.9982441860466,99.82352941176471
2009-12-21,619.2307692307693,69.53846153846153
2009-12-28,1063.901098901099,95.81318681318682
2010-01-04,,
2010-01-11,,
2010-01-18,1217.3333333333333,48.666666666666664
2010-01-25,864.4262295081967,71.14754098360656
2010-02-01,890.5169491525423,70.35593220338983
2010-02-08,,
2010-02-15,1294.6896551724137,77.3103448275862
2010-02-22,674.6341463414634,47.292682926829265
2010-03-01,1378.7692307692307,94.17582417582418
2010-03-08,1547.0,80.0
2010-03-15,1776.4705882352941,151.0
2010-03-22,1330.4,93.04444444444445
2010-03-29,1670.6666666666667,117.71428571428571
2010-04-05,,
2010-04-12,1117.884125,197.0
2010-04-19,1280.095238095238,128.02380952380952
2010-04-26,1289.0588235294117,98.17647058823529
2010-05-03,1311.2222222222222,115.78571428571429
2010-05-10,1724.6205806451612,134.16
2010-05-17,1603.3506493506493,112.55844155844156
2010-05-24,1601.625,89.92307692307692
2010-05-31,1204.9133858267717,84.76377952755905
2010-06-07,1173.6666666666667,71.875
2010-06-14,1848.68,96.78
2010-06-21,1498.1456310679612,89.72815533980582
2010-06-28,1416.3333333333333,67.875
2010-07-05,1250.755905511811,75.74803149606299
2010-07-12,1162.5500346820809,115.07514450867052
2010-07-19,1552.9882352941177,110.71764705882353
2010-07-26,1545.3333333333333,56.25
2010-08-02,1236.96875,78.33333333333333
2010-08-09,1567.0454545454545,86.93181818181819
2010-08-16,1300.8,89.31764705882352
2010-08-23,1001.5909090909091,74.70454545454545
2010-08-30,1526.3333333333333,124.25
2010-09-06,1313.2222222222222,126.85714285714286
2010-09-13,1545.749309178744,105.6086956521739
2010-09-20,1186.3235294117646,103.67647058823529
2010-09-27,1351.3333333333333,93.5
2010-10-04,1168.1917808219177,85.31506849315069
2010-10-11,1480.688524590164,72.31147540983606
2010-10-18,1150.934065934066,64.64835164835165
2010-10-25,1237.3333333333333,61.125
2010-11-01,953.1095890410959,75.35616438356165
2010-11-08,1123.5714782608695,83.203125
2010-11-15,947.109756097561,79.7560975609756
2010-11-22,1256.734693877551,63.44897959183673
2010-11-29,,
2010-12-06,971.328947368421,73.6842105263158
2010-12-13,802.5069620253165,65.9113924050633
2010-12-20,1040.7,56.4
2010-12-27,883.0,60.857142857142854
2011-01-03,1260.0,54.875
2011-01-10,971.4615384615385,49.4
2011-01-17,969.8888888888889,69.92857142857143
2011-01-24,1209.5,60.24
2011-01-31,1003.5757575757576,51.09090909090909
2011-02-07,1436.5384615384614,53.80769230769231
2011-02-14,908.7692307692307,64.67132867132867
2011-02-21,1304.3902439024391,58.53658536585366
2011-02-28,1063.0,46.214285714285715
2011-03-07,1177.7027027027027,57.78378378378378
2011-03-14,1030.7115384615386,55.30769230769231
2011-03-21,1263.6666666666667,61.77777777777778
2011-03-28,844.8344370860927,66.23178807947019
2011-04-04,918.6829268292682,52.4390243902439
2011-04-11,1241.0,75.22222222222223
2011-04-18,1224.7692307692307,86.38461538461539
2011-04-25,840.8782608695652,89.14782608695653
2011-05-02,992.1428571428571,78.89285714285714
2011-05-09,1294.64,92.32
2011-05-16,1356.923076923077,117.23076923076923
2011-05-23,808.176,108.512
2011-05-30,1139.2857142857142,102.42857142857143
2011-06-06,1265.3454545454545,145.6727272727273
2011-06-13,2405.0,177.16666666666666
2011-06-20,1082.4285714285713,115.28571428571429
2011-06-27,1663.3333333333333,133.6
2011-07-04,1455.0,161.13888888888889
2011-07-11,1570.4137931034484,178.48275862068965
2011-07-18,1049.857142857143,153.41666666666666
2011-07-25,1290.73828125,184.8203125
2011-08-01,1547.3333333333333,206.125
2011-08-08,1138.203125,190.484375
2011-08-15,1131.9302325581396,177.4418604651163
2011-08-22,1429.3333333333333,186.25
2011-08-29,1638.0,159.34883720930233
2011-09-05,1454.0,154.625
2011-09-12,1454.892857142857,146.0
2011-09-19,1269.4436090225563,144.27067669172934
2011-09-26,1568.6538461538462,110.76923076923077
2011-10-03,1505.3333333333333,159.5
2011-10-10,1392.8697857142856,144.27272727272728
2011-10-17,1347.84,108.48
2011-10-24,1158.9367088607594,114.18987341772151
2011-10-31,1614.1818181818182,96.8409090909091
2011-11-07,1569.6574375,100.390625
2011-11-14,1141.5714285714287,75.33333333333333
2011-11-21,1474.1917808219177,80.23287671232876
2011-11-28,1622.6666666666667,115.25
2011-12-05,1573.2,119.8
2011-12-12,1159.3400793650794,78.11864406779661
2011-12-19,1097.72131147541,68.04918032786885
2011-12-26,1164.157894736842,85.36842105263158
2012-01-02,1401.6666666666667,82.125
2012-01-09,1397.8394117647058,82.21428571428571
2012-01-16,1128.0,82.4
2012-01-23,1099.5042016806722,60.8235294117647
2012-01-30,1252.5,69.6923076923077
2012-02-06,1376.32,72.0
2012-02-13,1384.076923076923,69.25
2012-02-20,807.3513513513514,43.15675675675676
2012-02-27,1291.875,52.285714285714285
2012-03-05,1340.3333333333333,65.81818181818181
2012-03-12,1222.5735869565217,65.37078651685393
2012-03-19,954.5673076923077,57.99038461538461
2012-03-26,1331.84375,61.46875
2012-04-02,1246.0,58.25
2012-04-09,1285.357142857143,59.5
2012-04-16,1058.7714285714285,81.57142857142857
2012-04-23,1105.0759493670887,85.82278481012658
2012-04-30,1388.0,83.75
2012-05-07,1297.7971014492753,78.69565217391305
2012-05-14,1099.9657534246576,68.94520547945206
2012-05-21,1362.7857142857142,72.75
2012-05-28,1012.8,59.6
2012-06-04,1589.0,78.875
2012-06-11,1244.9240506329113,99.84810126582279
2012-06-18,1371.3934426229507,101.21311475409836
2012-06-25,1040.3561643835617,98.05479452054794
2012-07-02,1278.0,99.375
2012-07-09,1276.0,67.5
2012-07-16,1310.1134020618556,79.68041237113403
2012-07-23,1003.0676691729324,97.63157894736842
2012-07-30,1483.3333333333333,105.5
2012-08-06,1344.7777777777778,141.8
2012-08-13,1269.015503875969,104.32558139534883
2012-08-20,1531.3846153846155,119.23076923076923
2012-08-27,1468.2857142857142,151.125
2012-09-03,1718.0,125.75
2012-09-10,1854.6515657894736,133.71428571428572
2012-09-17,1573.1944444444443,154.22222222222223
2012-09-24,1542.0225563909773,150.69172932330827
2012-10-01,1785.0,185.5
2012-10-08,2008.944734177215,150.53424657534248
2012-10-15,1627.2222222222222,114.11111111111111
2012-10-22,1644.6666666666667,92.75
2012-10-29,1396.5416666666667,101.5
2012-11-05,1599.6901408450703,85.80281690140845
2012-11-12,1545.434,78.35714285714286
2012-11-19,1466.0568181818182,73.72727272727273
2012-11-26,1438.0,80.0
2012-12-03,1470.75,74.1875
2012-12-10,1421.1083428571428,68.57142857142857
2012-12-17,1181.6049382716049,67.28395061728395
2012-12-24,1105.6190476190477,72.0952380952381
2012-12-31,1379.0,77.25
2013-01-07,1511.0,78.0625
2013-01-14,1124.0188679245282,61.301886792452834
2013-01-21,1385.3333333333333,72.5
2013-01-28,1004.5479452054794,59.342465753424655
2013-02-04,1268.3333333333333,60.42857142857143
2013-02-11,1153.5510204081634,55.93877551020408
2013-02-18,1345.142857142857,52.535714285714285
2013-02-25,1204.4383561643835,67.97260273972603
2013-03-04,1415.5,69.5
2013-03-11,1342.0,66.5
2013-03-18,1163.324894514768,56.881856540084385
2013-03-25,1249.0,61.142857142857146
2013-04-01,1120.6666666666667,65.5
2013-04-08,959.9166666666666,67.1875
2013-04-15,988.7297297297297,61.486486486486484
2013-04-22,1195.6756756756756,68.32432432432432
2013-04-29,1418.6666666666667,85.9
2013-05-06,1244.8,110.0
2013-05-13,1043.2041142857142,84.71428571428571
2013-05-20,1558.1818181818182,74.63636363636364
2013-05-27,1012.2982456140351,78.3157894736842
2013-06-03,1406.0714285714287,79.23809523809524
2013-06-10,1414.923076923077,86.92307692307692
2013-06-17,1397.8112278481012,98.92405063291139
2013-06-24,1262.1954887218046,82.74436090225564
2013-07-01,1792.0,233.25
2013-07-08,1620.1463414634147,157.7439024390244
2013-07-15,1521.9798857142857,142.14285714285714
2013-07-22,1470.2222222222222,111.66666666666667
2013-07-29,2053.125,102.0
2013-08-05,1394.6666666666667,94.5
2013-08-12,1597.169025,104.41875
2013-08-19,1359.4166666666667,99.9375
2013-08-26,1420.0,82.2
2013-09-02,1514.8108108108108,93.62162162162163
2013-09-09,1405.8875227272727,101.07894736842105
2013-09-16,1282.719298245614,98.89473684210526
2013-09-23,1308.4864864864865,93.78378378378379
2013-09-30,1979.448275862069,102.86206896551724
2013-10-07,1407.474181818182,74.28947368421052
2013-10-14,1333.125,82.61607142857143
2013-10-21,969.3,70.8
2013-10-28,1497.2,66.8
2013-11-04,711.2413793103449,99.37931034482759
2013-11-11,1211.7758846153845,86.6
2013-11-18,984.3184713375796,75.69426751592357
2013-11-25,1286.5,68.0
2013-12-02,981.0,60.8
2013-12-09,1175.0965,69.82142857142857
2013-12-16,885.6515151515151,58.60606060606061
2013-12-23,1021.0,63.425
2013-12-30,,
2014-01-06,1151.6666666666667,62.5
2014-01-13,1046.5806451612902,86.80645161290323
2014-01-20,1032.375,64.04545454545455
2014-01-27,1303.6666666666667,62.0
2014-02-03,1245.5555555555557,51.666666666666664
2014-02-10,1295.7608695652175,60.3
2014-02-17,947.1728395061729,62.0
2014-02-24,1535.5384615384614,117.07692307692308
2014-03-03,1355.9183673469388,62.61224489795919
2014-03-10,1222.3937007874015,69.33333333333333
2014-03-17,1284.6666666666667,87.0
2014-03-24,909.2857142857143,80.28571428571429
2014-03-31,1358.7692307692307,85.76923076923077
2014-04-07,1334.45,57.78378378378378
2014-04-14,1055.1925925925925,88.29629629629629
2014-04-21,958.8108108108108,64.5945945945946
2014-04-28,1325.3333333333333,82.75
2014-05-05,1055.5135135135135,89.32432432432432
2014-05-12,913.6271777003484,86.42105263157895
2014-05-19,1104.75,96.0
2014-05-26,943.5,81.63636363636364
2014-06-02,761.75,95.75
2014-06-09,1188.6666666666667,104.75
2014-06-16,701.0253164556962,94.89873417721519
2014-06-23,1046.0,118.2
2014-06-30,1320.0,130.0
2014-07-07,912.4827586206897,124.6896551724138
2014-07-14,987.76,125.38
2014-07-21,1883.0,126.5
2014-07-28,,
2014-08-04,1620.5,155.2
2014-08-11,1982.8,193.6
2014-08-18,1148.3932584269662,145.45505617977528
2014-08-25,1122.8,109.9
2014-09-01,600.0,124.0
2014-09-08,1209.375,142.5
2014-09-15,1130.5555555555557,138.02777777777777
2014-09-22,1030.25,114.0
2014-09-29,,
2014-10-06,1397.6666666666667,131.53333333333333
2014-10-13,1340.4426229508197,137.63636363636363
2014-10-20,1037.2,118.9090909090909
2014-10-27,1231.0,126.0
2014-11-03,1449.2,122.6
2014-11-10,986.5806451612904,86.65517241379311
2014-11-17,770.2608695652174,72.75652173913043
2014-11-24,1247.0,75.5
2014-12-01,1118.3,69.9
2014-12-08,1110.8,66.5
2014-12-15,706.1363636363636,66.86363636363636
2014-12-22,865.5,49.2
2014-12-29,1120.4,60.4
2015-01-05,1102.0,70.44827586206897
2015-01-12,1214.6,73.0
2015-01-19,920.8,74.45
2015-01-26,997.1681415929204,74.01769911504425
2015-02-02,1102.0,57.175
2015-02-09,884.2,69.0
2015-02-16,902.2957746478874,71.02816901408451
2015-02-23,1253.0,58.75
2015-03-02,936.3636363636364,55.333333333333336
2015-03-09,890.6,56.2
2015-03-16,1027.7733333333333,71.08
2015-03-23,1442.0,97.75
2015-03-30,1342.4,97.2
2015-04-06,1028.7881355932204,81.1864406779661
2015-04-13,1147.4915254237287,86.40677966101696
2015-04-20,1100.4615384615386,71.46153846153847
2015-04-27,1467.0,119.0
2015-05-04,1134.7142857142858,124.42857142857143
2015-05-11,867.1111111111111,82.95238095238095
2015-05-18,1182.8333333333333,94.0
2015-05-25,1311.970297029703,97.57425742574257
2015-06-01,1284.9,102.7
2015-06-08,824.0,77.25
2015-06-15,985.90625,101.9375
2015-06-22,973.5,92.2
2015-06-29,1444.0,110.6
2015-07-06,910.4642857142857,114.67857142857143
2015-07-13,815.5151515151515,115.375
2015-07-20,1293.0,135.0
2015-07-27,969.0,126.0
2015-08-03,1301.7692307692307,146.17948717948718
2015-08-10,1213.0,139.0
2015-08-17,1061.1739130434783,108.99130434782609
2015-08-24,1337.5,119.25
2015-08-31,1600.0,180.0
2015-09-07,1244.0,148.61111111111111
2015-09-14,1243.6164383561643,128.64383561643837
2015-09-21,1869.0,166.0
2015-09-28,1348.5,128.0
2015-10-05,1337.3076923076924,106.1025641025641
2015-10-12,1115.5,110.96875
2015-10-19,966.9230769230769,108.0
2015-10-26,1153.75,86.25
2015-11-02,1223.4615384615386,92.84615384615384
2015-11-09,768.439393939394,83.5
2015-11-16,1060.75,79.25
2015-11-23,1289.0,89.4
2015-11-30,1345.0,97.66666666666667
2015-12-07,951.8571428571429,96.06896551724138
2015-12-14,985.7311827956989,92.60215053763442
2015-12-21,1197.0,101.33333333333333
2015-12-28,,
2016-01-04,1084.3333333333333,84.375
2016-01-11,836.9427317073171,78.29268292682927
2016-01-18,935.0,84.625
2016-01-25,950.5,85.06666666666666
2016-02-01,1426.5354330708662,105.58267716535433
2016-02-08,1258.177318181818,112.5
2016-02-15,1369.5373134328358,100.97014925373135
2016-02-22,1270.0,71.0
2016-02-29,1256.0,84.66666666666667
2016-03-07,909.0503395833333,61.80952380952381
2016-03-14,1042.5454545454545,58.27272727272727
2016-03-21,732.0,63.0
2016-03-28,1003.4444444444445,63.63636363636363
2016-04-04,1120.0,93.0
2016-04-11,1093.65625,81.42857142857143
2016-04-18,1201.25,197.375
2016-04-25,790.7,72.15
2016-05-02,992.3333333333334,103.0
2016-05-09,1237.142857142857,94.2
2016-05-16,1227.3239436619717,74.33802816901408
2016-05-23,1125.5405405405406,141.43243243243242
2016-05-30,1469.076923076923,137.58461538461538
2016-06-06,1350.7692307692307,143.07692307692307
2016-06-13,1341.1764705882354,127.29411764705883
2016-06-20,1312.3203883495146,97.6504854368932
2016-06-27,750.0,36.0
2016-07-04,,
2016-07-11,1282.4647887323943,120.41538461538461
2016-07-18,1356.6355140186915,119.03738317757009
2016-07-25,1084.6153846153845,115.0
2016-08-01,1420.0,145.5
2016-08-08,1190.2797202797203,143.645390070922
2016-08-15,,
2016-08-22,1050.7692307692307,112.92307692307692
2016-08-29,,
2016-09-05,,
2016-09-12,970.7272727272727,108.31168831168831
2016-09-19,1241.276595744681,137.8581560283688
2016-09-26,,
2016-10-03,1238.1818181818182,41.90909090909091
2016-10-10,1227.8125,97.37931034482759
2016-10-17,670.0,38.0
2016-10-24,996.9230769230769,74.42307692307692
2016-10-31,,
2016-11-07,974.7619047619048,67.33333333333333
2016-11-14,957.0,69.2156862745098
2016-11-21,1029.6825396825398,76.03968253968254
2016-11-28,,
2016-12-05,906.3888888888889,65.0
2016-12-12,800.0,78.0
2016-12-19,675.0,47.07692307692308
2016-12-26,,
2017-01-02,,
2017-01-09,615.2631578947369,57.89473684210526
2017-01-16,828.943820224719,78.9438202247191
2017-01-23,604.8387096774194,68.41935483870968
2017-01-30,983.7786885245902,63.385245901639344
2017-02-06,1050.0,80.0
2017-02-13,847.5862068965517,71.0
2017-02-20,775.9574468085107,69.01063829787235
2017-02-27,1060.0,78.0
2017-03-06,886.9922480620155,40.945736434108525
2017-03-13,514.0,61.357142857142854
2017-03-20,878.9180327868852,63.03825136612022
2017-03-27,957.0,73.0
2017-04-03,959.0,78.0
2017-04-10,781.4747474747475,68.84848484848484
2017-04-17,1066.3536585365853,74.17073170731707
2017-04-24,759.6129032258065,78.45161290322581
2017-05-01,1410.1666666666667,106.16666666666667
2017-05-08,823.6046511627907,71.37209302325581
2017-05-15,1220.0,122.0
2017-05-22,1131.03125,105.5125
2017-05-29,1370.0,142.0
2017-06-05,1104.75,98.75
2017-06-12,803.125,129.0
2017-06-19,1642.6315789473683,242.31578947368422
2017-06-26,1398.9455252918287,238.27431906614785
2017-07-03,1520.0,259.0
2017-07-10,1381.9333333333334,193.73333333333332
2017-07-17,760.9047619047619,168.80272108843536
2017-07-24,1360.0,255.5
2017-07-31,1121.978021978022,186.26007326007326
2017-08-07,829.3846153846154,174.66153846153847
2017-08-14,1211.1780104712043,150.35340314136127
2017-08-21,1220.8823529411766,145.72058823529412
2017-08-28,1390.0,163.0
2017-09-04,630.0,60.0
2017-09-11,1232.857142857143,156.71428571428572
2017-09-18,1380.0,287.3333333333333
2017-09-25,1208.5413533834587,266.62406015037595
2017-10-02,1255.6666666666667,183.7
2017-10-09,1360.0,179.58823529411765
2017-10-16,1200.952380952381,131.05940594059405
2017-10-23,1302.2105263157894,172.38947368421051
2017-10-30,1279.3103448275863,131.86206896551724
2017-11-06,1110.0,104.0
2017-11-13,1144.7161572052403,107.48471615720524
2017-11-20,1215.3174603174602,170.82539682539684
2017-11-27,1026.4705882352941,105.91176470588235
2017-12-04,1410.0,129.5
2017-12-11,1259.4594594594594,121.84864864864865
2017-12-18,1385.0,130.33333333333334
2017-12-25,1221.284090909091,104.875
2018-01-01,1380.0,124.0
2018-01-08,1413.3333333333333,131.33333333333334
2018-01-15,998.5714285714286,122.85714285714286
2018-01-22,1093.495145631068,100.33980582524272
2018-01-29,1003.5189873417721,92.11075949367088
2018-02-05,1300.0,126.0
2018-02-12,808.6114457831326,80.1987951807229
2018-02-19,892.1395348837209,67.79069767441861
2018-02-26,1174.950495049505,117.11881188118812
2018-03-05,1240.0,111.0
2018-03-12,743.5668789808917,63.968152866242036
2018-03-19,1196.4619883040937,103.53801169590643
2018-03-26,818.0769230769231,93.96153846153847
2018-04-02,869.0,108.01666666666667
2018-04-09,601.0172413793103,415.2241379310345
2018-04-16,873.4765100671141,96.20805369127517
2018-04-23,1077.8688524590164,129.97131147540983
2018-04-30,1235.0,111.875
2018-05-07,804.3396226415094,148.0188679245283
2018-05-14,885.9306358381502,97.99421965317919
2018-05-21,919.4666666666667,123.88333333333334
2018-05-28,1418.6,155.4
2018-06-04,1780.0,201.0
2018-06-11,1377.3584905660377,179.0188679245283
2018-06-18,1346.409090909091,169.8181818181818
2018-06-25,1530.2014925373135,218.44776119402985
2018-07-02,1342.5263157894738,203.42105263157896
2018-07-09,1415.3384615384616,242.1769230769231
2018-07-16,1684.875,195.49107142857142
2018-07-23,1421.7798165137615,161.78440366972478
2018-07-30,1475.7603305785124,210.26446280991735
2018-08-06,1798.0,166.93333333333334
2018-08-13,1260.4469273743016,139.84357541899442
2018-08-20,1385.09375,132.46875
2018-08-27,1318.6319218241042,153.4657980456026
2018-09-03,790.0,78.5
2018-09-10,1236.9856459330144,123.4066985645933
2018-09-17,1268.6190476190477,124.1941391941392
2018-09-24,1236.5217391304348,97.15217391304348
2018-10-01,1420.909090909091,120.77272727272727
2018-10-08,1031.1275862068965,165.1344827586207
2018-10-15,1230.0,110.0
2018-10-22,1358.829365079365,98.28174603174604
2018-10-29,1049.795918367347,75.06122448979592
2018-11-05,611.9642857142857,99.42857142857143
2018-11-12,,
2018-11-19,1049.531914893617,94.90691489361703
2018-11-26,1505.8181818181818,84.72727272727273
2018-12-03,1400.0,98.0
2018-12-10,919.2,208.9
2018-12-17,1100.3260869565217,83.34006211180125
2018-12-24,925.2280701754386,83.29824561403508
2018-12-31,1130.0,88.0
2019-01-07,1109.2,89.8
2019-01-14,447.89473684210526,148.80701754385964
2019-01-21,980.0536044362292,110.48059149722735
2019-01-28,868.3652173913043,93.38260869565218
2019-02-04,1576.0,120.4
2019-02-11,1090.1793103448276,129.11724137931034
2019-02-18,1540.9426229508197,93.1311475409836
2019-02-25,1122.1707317073171,93.34146341463415
2019-03-04,1523.3934426229507,100.25409836065573
2019-03-11,1182.4528301886792,125.88679245283019
2019-03-18,1060.2452229299363,84.97133757961784
2019-03-25,1023.7837837837837,111.54054054054055
2019-04-01,927.9333333333333,77.38333333333334
2019-04-08,874.2,94.76
2019-04-15,770.7692307692307,90.0
2019-04-22,1022.2772277227723,105.24752475247524
2019-04-29,936.3980099502487,121.46268656716418
2019-05-06,1779.5,218.33333333333334
2019-05-13,1018.3230769230769,136.82564102564103
2019-05-20,901.9768786127167,125.9364161849711
2019-05-27,1009.6717171717172,131.8181818181818
2019-06-03,1195.1153846153845,119.5
2019-06-10,530.4,250.272
2019-06-17,950.018018018018,151.80180180180182
2019-06-24,953.4590163934427,156.7622950819672
2019-07-01,1267.9016393442623,156.26775956284152
2019-07-08,1360.0,151.0
2019-07-15,663.92,313.84
2019-07-22,1100.6128266033254,109.87885985748218
2019-07-29,1117.123287671233,110.08219178082192
2019-08-05,1460.0,142.0
2019-08-12,1167.304347826087,107.45652173913044
2019-08-19,1917.0,140.9
2019-08-26,1429.0657439446368,148.0242214532872
2019-09-02,,
2019-09-09,924.1958041958042,116.21678321678321
2019-09-16,1420.0,132.0
2019-09-23,1247.317857142857,108.47142857142858
2019-09-30,982.8651685393259,73.5505617977528
2019-10-07,742.4271844660194,65.67961165048544
2019-10-14,1052.3762376237623,96.36633663366337
2019-10-21,1334.6052631578948,142.89473684210526
2019-10-28,1027.7227722772277,116.01485148514851
2019-11-04,1790.0,163.0
2019-11-11,904.6111111111111,111.11111111111111
2019-11-18,1242.2222222222222,141.5
2019-11-25,1352.6960784313726,147.1143790849673
2019-12-02,1420.0,121.0
2019-12-09,843.1236559139785,104.28494623655914
2019-12-16,970.4611111111111,104.5
2019-12-23,1160.0,90.0
2019-12-30,1290.0,93.0
2020-01-06,1357.0,96.5
2020-01-13,1307.3333333333333,94.33333333333333
2020-01-20,1057.5703703703705,83.4074074074074
2020-01-27,1044.0,67.0
2020-02-03,1020.7271095152603,75.95332136445242
2020-02-10,1180.0,76.57142857142857
2020-02-17,806.5094339622641,73.91509433962264
2020-02-24,856.6323024054983,79.33333333333333
2020-03-02,1154.4077669902913,69.23300970873787
2020-03-09,1172.0,76.5
2020-03-16,793.9014084507043,75.85915492957747
2020-03-23,841.8959537572255,81.53179190751445
2020-03-30,926.2376237623762,53.53465346534654
2020-04-06,1300.0,134.0
2020-04-13,233.33333333333334,70.0
2020-04-20,1060.0392156862745,129.01960784313727
2020-04-27,1806.6,78.8
2020-05-04,,
2020-05-11,484.0,84.2
2020-05-18,784.3,108.64
2020-05-25,1216.15,79.85
2020-06-01,1192.0,106.33333333333333
2020-06-08,1540.0,159.5
2020-06-15,1200.4204545454545,112.18181818181819
2020-06-22,1304.3431372549019,160.36764705882354
2020-06-29,921.7857142857143,100.85714285714286
2020-07-06,1510.0,214.33333333333334
2020-07-13,1075.8977272727273,154.76136363636363
2020-07-20,965.483870967742,119.7741935483871
2020-07-27,1205.472972972973,157.9189189189189
2020-08-03,1270.0,103.5
2020-08-10,788.2142857142857,98.03571428571429
2020-08-17,1113.2119205298013,110.12582781456953
2020-08-24,1488.6178861788617,120.39024390243902
2020-08-31,1212.0,146.5
2020-09-07,800.0,100.0
2020-09-14,1363.2238805970148,155.57462686567163
2020-09-21,1231.1627906976744,147.90697674418604
2020-09-28,1251.139534883721,160.3953488372093
2020-10-05,1355.0,153.66666666666666
2020-10-12,1316.0109289617487,163.40437158469945
2020-10-19,1570.0,113.0
2020-10-26,1383.6198347107438,105.79338842975207
2020-11-02,1273.8235294117646,75.08823529411765
2020-11-09,1193.75,93.75
2020-11-16,1654.8358208955224,129.78358208955223
2020-11-23,1153.3333333333333,75.33333333333333
2020-11-30,1175.8543046357615,77.17880794701986
2020-12-07,1015.7575757575758,82.63636363636364
2020-12-14,1139.9685039370079,83.66929133858268
2020-12-21,987.1428571428571,64.14285714285714
2020-12-28,1210.0,83.5
2021-01-04,1079.0,72.03921568627452
2021-01-11,949.3695652173913,95.73913043478261
2021-01-18,954.1,72.4
2021-01-25,978.3172690763053,63.82730923694779
2021-02-01,1114.0,81.33333333333333
2021-02-08,1026.8923076923077,74.60512820512821
2021-02-15,993.4044117647059,78.22058823529412
2021-02-22,818.8888888888889,71.37037037037037
2021-03-01,895.4705882352941,74.58823529411765
2021-03-08,651.0204081632653,164.85714285714286
2021-03-15,1210.0,84.5
2021-03-22,1056.8666666666666,62.28333333333333
2021-03-29,970.3888888888889,83.36842105263158
2021-04-05,1054.5714285714287,88.71428571428571
2021-04-12,1024.2142857142858,111.60119047619048
2021-04-19,1113.0,110.22222222222223
2021-04-26,1060.0,115.5
2021-05-03,1042.1075268817203,94.70967741935483
2021-05-10,1079.8527918781726,107.62944162436548
2021-05-17,1352.25,110.5
2021-05-24,1240.162162162162,110.87837837837837
2021-05-31,1066.7692307692307,100.94615384615385
2021-06-07,1370.6352941176472,102.23137254901961
2021-06-14,1293.5,119.125
2021-06-21,1289.4,117.8
2021-06-28,1236.2881355932204,89.84745762711864
